x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0,0,-0.042027175,-0.052203059,-0.069979668,-0.119291782,-0.091894329,-0.164125741,-0.103478312,-0.209532857,-0.021213412,-0.224863112,-0.020094991,-0.314634502,-0.023788631,-0.369239539,-0.025843382,-0.411868751,-0.00841403,-0.221592546,-0.042901635,-0.295904756,-0.079958916,-0.269115329,-0.096788764,-0.229633808,1.99E-05,-0.209014773,-0.035129011,-0.277109027,-0.072608471,-0.252033532,-0.089285612,-0.215093315,0.004487336,-0.189225256,-0.024468064,-0.242164254,-0.053421736,-0.233863711,-0.069316089,-0.20599705,D
0,0,-0.042917073,-0.058689237,-0.070556462,-0.126115501,-0.092735827,-0.169087708,-0.109570444,-0.211079836,-0.020951748,-0.233084798,-0.0219087,-0.31889677,-0.028336585,-0.372341216,-0.033626199,-0.412032038,-0.010676861,-0.228323996,-0.051676154,-0.302357018,-0.088588476,-0.27284658,-0.104124486,-0.234663129,-0.00554204,-0.212468803,-0.044672668,-0.282526016,-0.080845118,-0.256305099,-0.095955789,-0.220119476,-0.004716933,-0.188520372,-0.034009039,-0.248070717,-0.060733855,-0.246157944,-0.074779868,-0.224725723,D
0,0,-0.040326893,-0.043053985,-0.067875385,-0.112544477,-0.088032067,-0.161723673,-0.097957194,-0.205793917,-0.029075325,-0.217536569,-0.030303478,-0.308547795,-0.035336852,-0.361140013,-0.037892163,-0.402492225,-0.014579415,-0.216248512,-0.046734691,-0.287017107,-0.078852773,-0.259452045,-0.092271984,-0.222309947,-0.002611339,-0.206510961,-0.0353266,-0.272808135,-0.070221722,-0.245085061,-0.084821939,-0.208706915,0.007063091,-0.189008653,-0.019979835,-0.244095027,-0.048499465,-0.236262977,-0.063688755,-0.209665835,D
0,0,-0.050217867,-0.055812597,-0.078152418,-0.118372917,-0.100463569,-0.155979335,-0.120309114,-0.18680793,-0.027740717,-0.231037378,-0.031574488,-0.323086858,-0.036757052,-0.376258612,-0.040388525,-0.418750376,-0.016737103,-0.222921729,-0.070980489,-0.278367519,-0.106954575,-0.242582917,-0.120441258,-0.204865515,-0.013651848,-0.200977266,-0.064982951,-0.257777274,-0.098918259,-0.226217687,-0.111715078,-0.188109577,-0.018377483,-0.171275377,-0.055625916,-0.219544768,-0.079299271,-0.202361584,-0.089577258,-0.16795516,D
0,0,-0.050142646,-0.056112587,-0.078359246,-0.119672477,-0.101103842,-0.158194482,-0.122481346,-0.189071536,-0.028051734,-0.231398702,-0.031902552,-0.32303077,-0.03687048,-0.376781315,-0.040692925,-0.418521464,-0.016533911,-0.222679913,-0.07006669,-0.279300511,-0.105449736,-0.243112504,-0.118383467,-0.204473138,-0.012941062,-0.200655341,-0.062554538,-0.2588588,-0.097094119,-0.227334142,-0.110609472,-0.18835485,-0.017256796,-0.170734107,-0.052787006,-0.221192658,-0.077826202,-0.205368042,-0.089933395,-0.171277702,D
0,0,-0.043750584,-0.046584964,-0.072618902,-0.106088579,-0.094350576,-0.147978961,-0.108982563,-0.189558446,-0.033905804,-0.213912368,-0.03509438,-0.30299592,-0.040135741,-0.354944468,-0.042988002,-0.395910621,-0.023341894,-0.213774204,-0.064125597,-0.276947588,-0.095014274,-0.245345473,-0.105646908,-0.207535565,-0.017553926,-0.203322232,-0.058045506,-0.259517789,-0.087714016,-0.23093915,-0.097662091,-0.195985973,-0.01497525,-0.186216831,-0.046466887,-0.233249247,-0.068932414,-0.225352407,-0.078461111,-0.201897681,D
0,0,-0.042193353,-0.052048326,-0.068341732,-0.112642586,-0.089429379,-0.153423965,-0.103529513,-0.19092685,-0.02271378,-0.215755701,-0.024304211,-0.302421391,-0.027044952,-0.352164567,-0.02887392,-0.392394304,-0.011319518,-0.212824881,-0.055290043,-0.277590096,-0.086304665,-0.247780561,-0.097406209,-0.212614059,-0.006776035,-0.199568748,-0.048855543,-0.255209923,-0.076997697,-0.228428543,-0.08610636,-0.195793629,-0.007675529,-0.181404889,-0.037523746,-0.229631603,-0.058954358,-0.223391175,-0.068887711,-0.201925635,D
0,0,-0.040844023,-0.042832315,-0.068597257,-0.098976851,-0.088484049,-0.137049079,-0.103509307,-0.173214853,-0.025623381,-0.201266348,-0.02808696,-0.28703624,-0.032635987,-0.337424397,-0.035053134,-0.377145827,-0.013638675,-0.19838953,-0.052268922,-0.263835251,-0.086293042,-0.23358351,-0.0993312,-0.19609803,-0.006721735,-0.185284317,-0.042835832,-0.246777236,-0.076108277,-0.217801988,-0.088091612,-0.180593312,-0.004820168,-0.164798737,-0.031430006,-0.217716098,-0.057773888,-0.205266535,-0.070529819,-0.173888385,D
0,0,-0.041728795,-0.044468939,-0.069417,-0.098980129,-0.090416253,-0.137937903,-0.10222882,-0.176125526,-0.025338173,-0.204179943,-0.028207421,-0.290599823,-0.032914937,-0.342083097,-0.036253393,-0.381778359,-0.013100922,-0.200632513,-0.055984974,-0.257518113,-0.087706923,-0.226769686,-0.09826529,-0.19331497,-0.006682813,-0.186048806,-0.047648668,-0.238097727,-0.077936769,-0.208559871,-0.087275326,-0.174399972,-0.005635917,-0.163551927,-0.036272705,-0.207460999,-0.061798036,-0.193875372,-0.073559642,-0.164737284,D
0,0,-0.039727807,-0.042623162,-0.067393482,-0.096624434,-0.088029563,-0.137405455,-0.097331822,-0.174986422,-0.027222991,-0.201614082,-0.027574003,-0.286545277,-0.030659318,-0.338200986,-0.032124281,-0.378307819,-0.01386404,-0.199160874,-0.052370012,-0.253874123,-0.082734644,-0.221449316,-0.093118548,-0.185904562,-0.005144358,-0.187117577,-0.042643607,-0.231562078,-0.072841167,-0.200915992,-0.083132744,-0.1658898,-0.0015589,-0.167325437,-0.031129718,-0.204779863,-0.055533648,-0.190282941,-0.066616595,-0.161243916,D
0,0,-0.040590048,-0.035583556,-0.061576843,-0.116713285,-0.048325539,-0.168856382,-0.026439309,-0.191504657,-0.052819192,-0.176380634,-0.059673429,-0.234275162,-0.054116249,-0.176374197,-0.048403978,-0.128976405,-0.023885727,-0.179280043,-0.028631806,-0.241369724,-0.025867283,-0.165502548,-0.0225631,-0.118261993,0.005582809,-0.172496736,0.002900541,-0.224050581,0.001553476,-0.147729874,0.001546979,-0.103666604,0.035162032,-0.158029497,0.031833112,-0.204771757,0.02621752,-0.153764546,0.023991585,-0.121096551,E
0,0,-0.041841209,-0.036898315,-0.061148345,-0.118046284,-0.04362458,-0.169269443,-0.018097103,-0.186108947,-0.050127864,-0.17241478,-0.052231967,-0.231037498,-0.047224104,-0.168979764,-0.042885005,-0.12156862,-0.01960355,-0.173084676,-0.020251334,-0.233697772,-0.019607961,-0.154118717,-0.01830858,-0.10722369,0.010184705,-0.164206743,0.010953426,-0.208773315,0.007176518,-0.13110894,0.004468381,-0.088952601,0.039352298,-0.147698641,0.039134622,-0.191307902,0.032117367,-0.137601554,0.027642369,-0.104344726,E
0,0,-0.042288482,-0.034446657,-0.067834973,-0.111289322,-0.059551299,-0.172615469,-0.039126754,-0.207432806,-0.058914363,-0.175780952,-0.059698701,-0.234902263,-0.048532784,-0.17590487,-0.041139066,-0.12919271,-0.028525531,-0.181568503,-0.029263258,-0.24481523,-0.021251619,-0.168109119,-0.017502785,-0.122068107,0.00167501,-0.17812103,0.002884686,-0.22860539,0.00467515,-0.151298225,0.003331661,-0.10792762,0.030886292,-0.165929794,0.029892087,-0.213410437,0.026822746,-0.159792185,0.023821831,-0.125953019,E
0,0,-0.042627096,-0.028104901,-0.063742042,-0.108871877,-0.048195124,-0.167526841,-0.024289072,-0.194303215,-0.054601312,-0.167155921,-0.053996503,-0.219444931,-0.045597434,-0.155909717,-0.040906966,-0.108849883,-0.023269594,-0.171117127,-0.022747934,-0.230891049,-0.017060637,-0.14735043,-0.015046,-0.104161501,0.007699013,-0.165581107,0.010108292,-0.21278131,0.009429574,-0.131424487,0.006031811,-0.092587292,0.037156641,-0.152518988,0.038602531,-0.194618165,0.033738017,-0.13898319,0.028432608,-0.110185385,E
0,0,-0.04231739,-0.03868103,-0.061534464,-0.122784317,-0.047662914,-0.178563893,-0.027918041,-0.206130087,-0.049304128,-0.181372881,-0.05782932,-0.237327635,-0.0526039,-0.178014278,-0.046203315,-0.128923774,-0.020328879,-0.186706841,-0.027918994,-0.245083243,-0.026582599,-0.168670416,-0.021967411,-0.118235707,0.010417044,-0.181566596,0.003706932,-0.232877493,0.00070411,-0.154354095,0.00254178,-0.106104374,0.0424968,-0.167304158,0.034719646,-0.215713143,0.026783824,-0.163691342,0.025486887,-0.126560926,E
0,0,-0.037523866,-0.023875415,-0.059088171,-0.095598638,-0.047016442,-0.148385286,-0.022911251,-0.16695112,-0.047989786,-0.161320627,-0.055888295,-0.215582132,-0.051099956,-0.15799135,-0.044680715,-0.114439309,-0.020398974,-0.163124621,-0.026606441,-0.222136199,-0.024487495,-0.14695859,-0.020162284,-0.105690777,0.007556796,-0.157790601,0.002989769,-0.206214726,0.001250625,-0.132068932,0.002806902,-0.094346762,0.036411464,-0.145533025,0.031563342,-0.190443695,0.025378287,-0.139644325,0.024388611,-0.110090256,E
0,0,-0.037198365,-0.026218951,-0.055547953,-0.097323716,-0.039356112,-0.14681083,-0.014192581,-0.165248692,-0.04553014,-0.150021613,-0.047065794,-0.201709628,-0.041861951,-0.142885804,-0.038058281,-0.102100492,-0.017105043,-0.150571346,-0.017868161,-0.205132067,-0.015830219,-0.130441606,-0.014798045,-0.094130456,0.01073575,-0.143985271,0.011306584,-0.18947798,0.009160995,-0.117531538,0.006968141,-0.083986163,0.038206935,-0.131342232,0.037727237,-0.173955977,0.03314805,-0.125224352,0.030707538,-0.098427951,E
0,0,-0.035517275,-0.024129331,-0.054441273,-0.091416299,-0.042614102,-0.144711912,-0.021547794,-0.170019567,-0.046780944,-0.152071118,-0.051162481,-0.201008618,-0.045284212,-0.143262863,-0.040034831,-0.102414787,-0.018149793,-0.155508935,-0.021468282,-0.209408224,-0.018381834,-0.134145021,-0.015641153,-0.096989214,0.009741724,-0.149906993,0.00796181,-0.192022383,0.006066263,-0.119200051,0.005040348,-0.085986316,0.037368298,-0.137448072,0.034800053,-0.177560985,0.029329419,-0.129180193,0.026636362,-0.104071617,E
0,0,-0.036807597,-0.025578201,-0.056478679,-0.095834911,-0.041017234,-0.145349801,-0.01562494,-0.167700112,-0.046494484,-0.152549088,-0.051931739,-0.195703089,-0.045505881,-0.140485227,-0.040399611,-0.098740697,-0.018694878,-0.155876517,-0.023365855,-0.203879535,-0.018631518,-0.130373418,-0.015704393,-0.091056406,0.009203255,-0.149315119,0.006980598,-0.192351699,0.006937981,-0.122627676,0.0063591,-0.088083923,0.036329329,-0.135805249,0.033321798,-0.175563991,0.029082417,-0.129267275,0.027079523,-0.10448426,E
0,0,-0.039893568,-0.027787864,-0.062039375,-0.101568282,-0.052109957,-0.152857542,-0.03400588,-0.178079665,-0.056040645,-0.154164433,-0.062136114,-0.203846276,-0.053196549,-0.147691965,-0.046698749,-0.104724288,-0.029446602,-0.162196219,-0.034051061,-0.215819716,-0.026442349,-0.143130481,-0.021419525,-0.102043033,-0.001510918,-0.160799265,-0.005686462,-0.205956578,-0.002443671,-0.134831429,-0.000421405,-0.095404267,0.026610732,-0.152127385,0.021607578,-0.197183371,0.019479275,-0.148398221,0.019061506,-0.116448104,E
0,0,-0.043528318,-0.027750611,-0.070702314,-0.096488595,-0.066460371,-0.142929882,-0.048415303,-0.163046926,-0.059854209,-0.157116115,-0.065550447,-0.211009115,-0.055360198,-0.157315522,-0.048887134,-0.111449748,-0.031858981,-0.167803675,-0.036289215,-0.22420758,-0.028202116,-0.152739882,-0.024868488,-0.10722822,-0.002774179,-0.169179201,-0.006903887,-0.215016842,-0.002669573,-0.142433316,-0.002280831,-0.099227071,0.025822878,-0.161683381,0.020235181,-0.208098203,0.019425035,-0.158714205,0.018619955,-0.125129819,E
0,0,-0.044759393,-0.032352924,-0.069873452,-0.106736213,-0.064907134,-0.159465104,-0.049687982,-0.186007023,-0.057094932,-0.16180256,-0.061796367,-0.222288132,-0.053405821,-0.166514516,-0.048131943,-0.120226115,-0.028587103,-0.1713036,-0.032974482,-0.232519865,-0.026229441,-0.158620417,-0.02271539,-0.112789303,0.000530422,-0.171693087,-0.003237665,-0.22491464,-0.000254273,-0.149984032,0.000671089,-0.105924219,0.029657364,-0.163091362,0.025182188,-0.213423729,0.022753716,-0.163559526,0.021231115,-0.130040884,E
0,0,-0.041782081,-0.034346402,-0.062081099,-0.108740509,-0.047472477,-0.157478571,-0.024649203,-0.177482724,-0.053695679,-0.15831852,-0.060972691,-0.215752661,-0.05306828,-0.160310447,-0.046936393,-0.117827237,-0.025853038,-0.166581064,-0.033000708,-0.222930342,-0.027330577,-0.15207836,-0.023110032,-0.107601225,0.003341436,-0.166538715,-0.003182709,-0.21672222,-0.00102973,-0.142298043,0.001010537,-0.097459376,0.033097386,-0.158218026,0.024543643,-0.20483157,0.021620095,-0.153711796,0.022054195,-0.118601501,E
0,0,-0.040542483,-0.036043823,-0.057087123,-0.109622419,-0.04152596,-0.157378137,-0.02104634,-0.178502351,-0.047791183,-0.1606929,-0.056555271,-0.217339277,-0.050550401,-0.162690789,-0.044347584,-0.11665374,-0.020181239,-0.166011393,-0.02841121,-0.224030733,-0.02450496,-0.154541135,-0.019484937,-0.108792186,0.008908331,-0.162788987,0.001780987,-0.216137856,0.001983345,-0.142871022,0.004065454,-0.09793973,0.038747132,-0.151251405,0.030583858,-0.199907333,0.025437951,-0.150941819,0.025045276,-0.116882324,E
0,0,-0.037609637,-0.037699401,-0.054405272,-0.111296952,-0.040332019,-0.162710667,-0.019785464,-0.188854814,-0.044354141,-0.168156803,-0.053626537,-0.216661185,-0.048861325,-0.157048464,-0.041783452,-0.11270386,-0.017462313,-0.17246455,-0.026184559,-0.225298047,-0.023864567,-0.148486495,-0.017389119,-0.105378568,0.011387825,-0.166570365,0.004552305,-0.212835848,0.002697706,-0.135103583,0.005847096,-0.094711065,0.041522861,-0.151684344,0.032660842,-0.196083426,0.026456058,-0.142881751,0.026854455,-0.111299217,E
0,0,-0.037591696,-0.032608449,-0.053240836,-0.106301546,-0.042432666,-0.154658377,-0.027495384,-0.176833987,-0.043944955,-0.162296951,-0.04484719,-0.208961189,-0.038725793,-0.145200312,-0.035316706,-0.100438297,-0.013846695,-0.163637638,-0.014108181,-0.213854194,-0.010974467,-0.133036911,-0.009503365,-0.093132555,0.016443789,-0.155088544,0.018285751,-0.198532224,0.015240371,-0.120932221,0.012211025,-0.08430618,0.045322537,-0.139253855,0.046895623,-0.178106785,0.039789438,-0.125998437,0.033815503,-0.099417686,E
0,0,-0.032846689,-0.025262058,-0.051165521,-0.091486633,-0.052814126,-0.145558417,-0.051345408,-0.183017254,-0.042570174,-0.164147556,-0.040723145,-0.203139544,-0.035180151,-0.135587513,-0.032025576,-0.089055777,-0.012116194,-0.164332211,-0.009311974,-0.209388733,-0.00833863,-0.123584569,-0.007837832,-0.084671617,0.017836928,-0.153547943,0.023241103,-0.190343738,0.017318189,-0.110853612,0.012894154,-0.077164829,0.046385646,-0.135452449,0.052219391,-0.164279699,0.042812586,-0.109013319,0.034507573,-0.08464855,E
0,0,-0.041547,-0.03008616,-0.061137021,-0.107862055,-0.049536169,-0.160180032,-0.031437755,-0.181657851,-0.04923743,-0.160980821,-0.052297294,-0.213233888,-0.045214713,-0.152691662,-0.040864944,-0.106464624,-0.019777536,-0.16325897,-0.021311104,-0.215528786,-0.017163157,-0.13773936,-0.015369773,-0.095074773,0.009922922,-0.156140983,0.010493994,-0.202978432,0.009336114,-0.126502216,0.007081211,-0.085920215,0.038349152,-0.14179188,0.039230108,-0.183872938,0.033324838,-0.132023633,0.028347373,-0.101676881,E
0,0,-0.041702867,-0.030863106,-0.064421892,-0.103876531,-0.056402147,-0.15563935,-0.039605618,-0.178848624,-0.055124521,-0.159883797,-0.060676455,-0.223016441,-0.05216974,-0.17035079,-0.046608329,-0.124622583,-0.027099431,-0.166368246,-0.031566799,-0.228196084,-0.024785519,-0.157707214,-0.021109045,-0.112192035,0.001494706,-0.164325655,-0.001607478,-0.217807531,0.000899792,-0.145800531,0.001806915,-0.100447237,0.029731035,-0.154194593,0.026284873,-0.203996003,0.023485899,-0.155889094,0.022445917,-0.120122254,E
0,0,-0.042552173,-0.03627038,-0.063836932,-0.105963349,-0.053017974,-0.154925466,-0.033926606,-0.180014253,-0.05512917,-0.156404495,-0.0611642,-0.218214571,-0.05231303,-0.170619428,-0.045349896,-0.128596723,-0.028663874,-0.16448617,-0.033489466,-0.225507766,-0.026461184,-0.159814954,-0.021524429,-0.115206778,-0.000978768,-0.164067686,-0.00445807,-0.217482954,-0.002017915,-0.148887336,6.43E-05,-0.103409231,0.027249038,-0.154800773,0.02440232,-0.204086065,0.019594669,-0.158911765,0.016789436,-0.122348845,E
0,0,-0.043000937,-0.034767151,-0.066162705,-0.101771295,-0.058789194,-0.149151266,-0.043655992,-0.172635078,-0.057624102,-0.150079191,-0.062510371,-0.211961031,-0.053539038,-0.166950583,-0.048312366,-0.124379814,-0.031524897,-0.158939719,-0.036566556,-0.220487386,-0.028527558,-0.159719288,-0.023974299,-0.114416778,-0.003906727,-0.159820914,-0.007687986,-0.212253511,-0.0037992,-0.146738887,-0.001976013,-0.100531518,0.024141014,-0.152100205,0.020748317,-0.199950099,0.017160237,-0.156279325,0.014457405,-0.119456589,E
0,0,-0.039343178,-0.04442668,-0.054939747,-0.114780247,-0.036168754,-0.156850517,-0.012196302,-0.17678231,-0.039299488,-0.166831076,-0.048609257,-0.223549396,-0.047996879,-0.175287962,-0.043817163,-0.130124688,-0.014863491,-0.167888522,-0.022268295,-0.229307294,-0.024015427,-0.165214777,-0.021104574,-0.117420971,0.011940181,-0.162173688,0.005362511,-0.220271289,0.000720322,-0.151683271,0.001766145,-0.104636431,0.0405339,-0.148697555,0.032070994,-0.201479554,0.023725212,-0.156349838,0.022381008,-0.119271576,E
0,0,-0.035244882,-0.046337485,-0.04984647,-0.116686642,-0.036317945,-0.15887022,-0.014713943,-0.178085268,-0.029950619,-0.178230524,-0.041400194,-0.227359116,-0.045788407,-0.171564162,-0.041700125,-0.127616167,-0.006016791,-0.173521221,-0.016159415,-0.228275329,-0.023157418,-0.155319273,-0.018346608,-0.111054122,0.019878685,-0.160845757,0.01061219,-0.210615814,0.001319349,-0.137633562,0.004167259,-0.096590936,0.047498763,-0.139394343,0.036656976,-0.186404347,0.024822295,-0.138676524,0.024544895,-0.106137276,E
0,0,-0.037735343,-0.041930676,-0.055818141,-0.120768428,-0.049412906,-0.177075386,-0.033336997,-0.203596056,-0.038735509,-0.173489869,-0.028823733,-0.224337101,-0.021079779,-0.16695255,-0.020123065,-0.11808759,-0.009014428,-0.173251569,0.001678824,-0.227157354,0.004947186,-0.152815998,0.001843035,-0.103334725,0.018490255,-0.163560271,0.029305398,-0.210118949,0.026556551,-0.14029026,0.019300759,-0.093882561,0.041762054,-0.145129383,0.053454876,-0.192677915,0.048250556,-0.149789512,0.039515138,-0.115196824,E
0,0,-0.043091178,-0.03870976,-0.064153731,-0.11872673,-0.053521633,-0.172522366,-0.034404516,-0.196265042,-0.049027622,-0.166078389,-0.047686696,-0.227500737,-0.034520447,-0.176574528,-0.029193938,-0.128628194,-0.020645678,-0.171955407,-0.017787516,-0.231029034,-0.007575274,-0.162278533,-0.007296622,-0.113903046,0.006748855,-0.167980492,0.010063827,-0.225792408,0.014332891,-0.156963706,0.011120737,-0.107397199,0.031722724,-0.154669046,0.034958124,-0.207801282,0.033914864,-0.163100541,0.029451013,-0.123803079,E
0,0,-0.041227221,-0.036929548,-0.065773249,-0.104018152,-0.066016793,-0.163234949,-0.056734741,-0.199951768,-0.05894798,-0.158253431,-0.06217593,-0.221376926,-0.045644104,-0.180909038,-0.035962045,-0.136787295,-0.031886876,-0.168983519,-0.034068882,-0.22874701,-0.019490004,-0.170103729,-0.01371628,-0.122081876,-0.005102932,-0.169306755,-0.005549967,-0.225095183,0.002711117,-0.165453017,0.004896522,-0.116376042,0.020870447,-0.1596874,0.02152729,-0.214545608,0.022338688,-0.1775738,0.020743012,-0.139053583,E
0,0,-0.039758325,-0.036345959,-0.059731126,-0.110500157,-0.047302604,-0.158185005,-0.02813077,-0.180159569,-0.05270201,-0.165703654,-0.057453811,-0.22664994,-0.047558248,-0.174942791,-0.041043222,-0.131118774,-0.025683582,-0.174175262,-0.028919518,-0.234495461,-0.021308184,-0.166650176,-0.017554104,-0.122802377,0.002654076,-0.173022449,0.001018286,-0.227967858,0.003556311,-0.157578826,0.00400269,-0.112690926,0.03097409,-0.162951887,0.028598011,-0.211629629,0.024896204,-0.163785517,0.022499681,-0.128201246,E
0,0,-0.038965881,-0.034823239,-0.059139252,-0.107224345,-0.05092448,-0.153651774,-0.034840643,-0.174531341,-0.05016458,-0.166206002,-0.054217637,-0.22611326,-0.044549167,-0.170870066,-0.039378047,-0.127807379,-0.022516549,-0.172639191,-0.025316834,-0.232736528,-0.01814419,-0.160160303,-0.015933216,-0.117569208,0.006012738,-0.169807851,0.004845858,-0.224559933,0.007140994,-0.150982618,0.00645721,-0.107722878,0.034095585,-0.158005714,0.032531202,-0.207086802,0.029283583,-0.157589912,0.02660346,-0.123087525,E
0,0,-0.04026556,-0.035001159,-0.060983062,-0.110177338,-0.054329336,-0.15833056,-0.042551339,-0.180637419,-0.05148536,-0.16725117,-0.054811299,-0.227784395,-0.044719815,-0.172366917,-0.040202379,-0.130621493,-0.023564219,-0.173777461,-0.025614679,-0.233447462,-0.018308282,-0.16099292,-0.017126501,-0.120936632,0.0049299,-0.171431422,0.004189193,-0.224581242,0.006170094,-0.151226044,0.00457269,-0.109615266,0.032683492,-0.160529494,0.032044888,-0.208345294,0.028704286,-0.159981668,0.025227666,-0.127155602,E
0,0,-0.041100323,-0.037507713,-0.060820162,-0.115128934,-0.052917063,-0.163850904,-0.040229559,-0.184491277,-0.051542461,-0.169989288,-0.054632306,-0.229946405,-0.045134366,-0.174742699,-0.040736318,-0.132859647,-0.024001718,-0.176998556,-0.026123464,-0.236211419,-0.019148052,-0.163892031,-0.017375052,-0.123121977,0.00471127,-0.174615979,0.003715217,-0.228320569,0.00548476,-0.155284345,0.004420578,-0.113490403,0.033178985,-0.163354576,0.03179121,-0.210823655,0.028049827,-0.161164761,0.02493453,-0.127713859,E
0,0,-0.031866252,-0.038087487,-0.043042243,-0.117358506,-0.042257249,-0.179515541,-0.051968336,-0.22617048,-0.025505543,-0.182282865,-0.044813693,-0.223395348,-0.061641157,-0.209119648,-0.069740653,-0.185933828,-0.002405405,-0.203683704,-0.018926024,-0.288945854,-0.035519958,-0.343422025,-0.047101438,-0.395775437,0.02407068,-0.197998852,0.039235771,-0.29492116,0.04577148,-0.355099916,0.049712658,-0.412135661,0.048640132,-0.171005666,0.080698252,-0.234167814,0.100717008,-0.277630627,0.115009367,-0.3233836,F
0,0,-0.029645145,-0.047040701,-0.046871245,-0.120109737,-0.05526638,-0.17375356,-0.068068862,-0.216471255,-0.021154463,-0.184837937,-0.049805641,-0.208141983,-0.072402954,-0.195372105,-0.087309837,-0.179925144,-0.001947582,-0.203925431,-0.020666659,-0.284185231,-0.042752087,-0.336579323,-0.060493827,-0.38088116,0.020070016,-0.194561243,0.033744097,-0.285635829,0.037911534,-0.346253425,0.039999187,-0.40179196,0.039526403,-0.161463797,0.068402529,-0.219686568,0.084024251,-0.265867949,0.0950405,-0.313743174,F
0,0,-0.032566071,-0.037929416,-0.048386455,-0.114562333,-0.046776295,-0.176983953,-0.052181363,-0.224885285,-0.031819761,-0.18691957,-0.054118454,-0.225248933,-0.071913302,-0.214847803,-0.07990092,-0.195524335,-0.00778836,-0.209569275,-0.022460222,-0.300754219,-0.033967733,-0.362789333,-0.041529775,-0.418444514,0.019824624,-0.204358041,0.033147693,-0.300509602,0.039779484,-0.357752025,0.04292357,-0.410076916,0.046425402,-0.175999224,0.076181054,-0.239899695,0.095300674,-0.285206676,0.108920753,-0.329170138,F
0,0,-0.030864775,-0.0368312,-0.046625972,-0.108394086,-0.046466351,-0.166259229,-0.051878273,-0.209966421,-0.031069338,-0.171785712,-0.051181674,-0.205952168,-0.066656888,-0.195781946,-0.07435292,-0.177606285,-0.009575009,-0.192661941,-0.023571074,-0.273291349,-0.035861075,-0.326302111,-0.045437455,-0.372626662,0.015528262,-0.189611971,0.025302649,-0.276916087,0.027961016,-0.33056286,0.027740061,-0.378457308,0.040076494,-0.167060852,0.064122379,-0.22831139,0.078319967,-0.272427559,0.087270796,-0.315132141,F
0,0,-0.030432582,-0.04569304,-0.042230606,-0.128597915,-0.041600168,-0.19245401,-0.050402522,-0.240084827,-0.027780533,-0.185743779,-0.047765672,-0.229304075,-0.065608323,-0.216770619,-0.075603068,-0.19514063,-0.002977908,-0.204129994,-0.015524745,-0.288389266,-0.027071059,-0.347064734,-0.035280824,-0.398857266,0.024487019,-0.198021799,0.035908639,-0.290052474,0.040204763,-0.349041402,0.041581154,-0.402368724,0.051073551,-0.172814995,0.077423334,-0.238339961,0.093999267,-0.28418842,0.104401767,-0.329366028,F
0,0,-0.031080365,-0.035228014,-0.047589839,-0.111801684,-0.053336501,-0.170337677,-0.067949653,-0.205356598,-0.033790648,-0.177972615,-0.052290916,-0.211897671,-0.068664014,-0.212362766,-0.080300093,-0.205780268,-0.012639046,-0.198459744,-0.030630887,-0.280532569,-0.04412657,-0.334797204,-0.054387808,-0.384065986,0.013505995,-0.195115507,0.01983583,-0.288267046,0.021048665,-0.344659865,0.019818664,-0.396125913,0.040382504,-0.172623336,0.06520462,-0.237526715,0.081393719,-0.281624317,0.091480494,-0.325140178,F
0,0,-0.031823516,-0.036984205,-0.048674822,-0.110091805,-0.052074671,-0.169947743,-0.065688312,-0.207475424,-0.037162364,-0.176807761,-0.057831764,-0.20858115,-0.07279253,-0.204312503,-0.082627654,-0.193101108,-0.014087915,-0.198372722,-0.032703936,-0.279932916,-0.04663527,-0.334294081,-0.058639228,-0.382443339,0.01241231,-0.196797788,0.018506289,-0.283646196,0.01598531,-0.334161699,0.008605957,-0.378981411,0.039613962,-0.176367462,0.060188115,-0.241800308,0.069959164,-0.287359387,0.071893513,-0.330961227,F
0,0,-0.031889975,-0.038332701,-0.049762785,-0.103681087,-0.053052425,-0.155673981,-0.056514442,-0.196379602,-0.040516257,-0.178129613,-0.062932134,-0.210479259,-0.074550331,-0.187354743,-0.079444706,-0.15825671,-0.016568482,-0.201017737,-0.031012714,-0.279112428,-0.044343293,-0.327293962,-0.057695746,-0.367424399,0.009961247,-0.198858738,0.017350495,-0.280203342,0.015054226,-0.324809223,0.007143259,-0.36424005,0.035704732,-0.175697029,0.05566889,-0.239795744,0.063347399,-0.284408331,0.06414777,-0.325489193,F
0,0,-0.0308128,-0.036432981,-0.046770692,-0.105867863,-0.047977269,-0.161017537,-0.048536003,-0.206302702,-0.036941707,-0.179647684,-0.058562458,-0.216444016,-0.069440424,-0.19538939,-0.073685825,-0.165992141,-0.011578023,-0.201344728,-0.022810221,-0.281181812,-0.034476221,-0.328232348,-0.047048092,-0.365734816,0.015488386,-0.19707191,0.023929477,-0.279010832,0.022627115,-0.323586106,0.016082764,-0.362305701,0.040458143,-0.171608686,0.061696947,-0.232797861,0.07105726,-0.275003254,0.07400161,-0.314313173,F
